Pq,Pr,Ps,Pt,E(QS) - desc,E(QS),E(QT) - desc,E(QT),E(RS) - desc,E(RS),E(RT) - desc,E(RT),E(QS) + E(RS) + E(RT) - E(QT)
1,1,1,1,'-23.0/23,-1.0,'-25.0/25,-1.0,'-26.0/26,-1.0,'-26.0/26,-1.0,-2.0
1,1,1,2,'-23.0/23,-1.0,'-5.0/31,-0.16129032258064516,'-30.0/30,-1.0,'-14.0/16,-0.875,-2.713709677419355
1,1,1,3,'-24.0/24,-1.0,'8.0/26,0.3076923076923077,'-24.0/24,-1.0,'14.0/26,0.5384615384615384,-1.7692307692307694
1,1,1,4,'-29.0/29,-1.0,'19.0/19,1.0,'-27.0/27,-1.0,'25.0/25,1.0,-2.0
1,1,1,5,'-27.0/27,-1.0,'20.0/34,0.5882352941176471,'-21.0/21,-1.0,'12.0/18,0.6666666666666666,-1.9215686274509807
1,1,1,6,'-21.0/21,-1.0,'-10.0/30,-0.3333333333333333,'-30.0/30,-1.0,'-5.0/19,-0.2631578947368421,-1.9298245614035088
1,1,2,1,'-10.0/24,-0.4166666666666667,'-22.0/22,-1.0,'-6.0/30,-0.2,'-24.0/24,-1.0,-0.6166666666666667
1,1,2,2,'-12.0/24,-0.5,'-16.0/28,-0.5714285714285714,'-4.0/20,-0.2,'-8.0/28,-0.2857142857142857,-0.41428571428571426
1,1,2,3,'-13.0/29,-0.4482758620689655,'18.0/30,0.6,'-7.0/21,-0.3333333333333333,'6.0/20,0.3,-1.0816091954022988
1,1,2,4,'-13.0/17,-0.7647058823529411,'32.0/32,1.0,'-10.0/28,-0.35714285714285715,'23.0/23,1.0,-1.1218487394957983
1,1,2,5,'-7.0/27,-0.25925925925925924,'12.0/22,0.5454545454545454,'-12.0/22,-0.5454545454545454,'-5.0/29,-0.1724137931034483,-1.5225821432717983
1,1,2,6,'-8.0/22,-0.36363636363636365,'-9.0/29,-0.3103448275862069,'-10.0/28,-0.35714285714285715,'-7.0/21,-0.3333333333333333,-0.7437677265263472
1,1,3,1,'9.0/19,0.47368421052631576,'-24.0/24,-1.0,'13.0/23,0.5652173913043478,'-34.0/34,-1.0,1.0389016018306636
1,1,3,2,'-1.0/31,-0.03225806451612903,'-14.0/22,-0.6363636363636364,'12.0/22,0.5454545454545454,'-11.0/25,-0.44,0.7095601173020527
1,1,3,3,'11.0/31,0.3548387096774194,'6.0/28,0.21428571428571427,'9.0/25,0.36,'4.0/16,0.25,0.7505529953917051
1,1,3,4,'5.0/19,0.2631578947368421,'23.0/23,1.0,'7.0/33,0.21212121212121213,'25.0/25,1.0,0.4752791068580542
1,1,3,5,'5.0/27,0.18518518518518517,'-1.0/19,-0.05263157894736842,'8.0/28,0.2857142857142857,'10.0/26,0.38461538461538464,0.9081464344622239
1,1,3,6,'11.0/23,0.4782608695652174,'-15.0/25,-0.6,'1.0/25,0.04,'-17.0/27,-0.6296296296296297,0.48863123993558777
1,1,4,1,'27.0/27,1.0,'-22.0/22,-1.0,'31.0/31,1.0,'-20.0/20,-1.0,2.0
1,1,4,2,'23.0/23,1.0,'-11.0/29,-0.3793103448275862,'24.0/24,1.0,'-12.0/24,-0.5,1.8793103448275863
1,1,4,3,'30.0/30,1.0,'14.0/22,0.6363636363636364,'24.0/24,1.0,'6.0/24,0.25,1.6136363636363638
1,1,4,4,'31.0/31,1.0,'26.0/26,1.0,'19.0/19,1.0,'24.0/24,1.0,2.0
1,1,4,5,'25.0/25,1.0,'13.0/33,0.3939393939393939,'19.0/19,1.0,'7.0/23,0.30434782608695654,1.9104084321475625
1,1,4,6,'23.0/23,1.0,'-23.0/33,-0.696969696969697,'30.0/30,1.0,'-4.0/14,-0.2857142857142857,2.4112554112554117
1,1,5,1,'7.0/23,0.30434782608695654,'-33.0/33,-1.0,'12.0/20,0.6,'-24.0/24,-1.0,0.9043478260869565
1,1,5,2,'8.0/24,0.3333333333333333,'-13.0/27,-0.48148148148148145,'16.0/26,0.6153846153846154,'-7.0/23,-0.30434782608695654,1.1258516041124735
1,1,5,3,'8.0/24,0.3333333333333333,'13.0/25,0.52,'6.0/26,0.23076923076923078,'5.0/25,0.2,0.24410256410256403
1,1,5,4,'6.0/22,0.2727272727272727,'18.0/18,1.0,'5.0/23,0.21739130434782608,'37.0/37,1.0,0.49011857707509865
1,1,5,5,'19.0/25,0.76,'9.0/25,0.36,'7.0/15,0.4666666666666667,'13.0/35,0.37142857142857144,1.2380952380952381
1,1,5,6,'15.0/23,0.6521739130434783,'-15.0/39,-0.38461538461538464,'4.0/20,0.2,'-10.0/18,-0.5555555555555556,0.6812337421033072
1,1,6,1,'-13.0/35,-0.37142857142857144,'-24.0/24,-1.0,'6.0/18,0.3333333333333333,'-23.0/23,-1.0,-0.03809523809523818
1,1,6,2,'-17.0/35,-0.4857142857142857,'-3.0/17,-0.17647058823529413,'-6.0/28,-0.21428571428571427,'-8.0/20,-0.4,-0.9235294117647059
1,1,6,3,'-10.0/26,-0.38461538461538464,'13.0/25,0.52,'-10.0/26,-0.38461538461538464,'9.0/23,0.391304347826087,-0.8979264214046823
1,1,6,4,'-7.0/19,-0.3684210526315789,'32.0/32,1.0,'-10.0/30,-0.3333333333333333,'19.0/19,1.0,-0.7017543859649122
1,1,6,5,'-12.0/24,-0.5,'9.0/23,0.391304347826087,'-7.0/21,-0.3333333333333333,'10.0/32,0.3125,-0.9121376811594202
1,1,6,6,'-7.0/21,-0.3333333333333333,'-12.0/32,-0.375,'-4.0/24,-0.16666666666666666,'-5.0/23,-0.21739130434782608,-0.34239130434782605
1,2,1,1,'-21.0/21,-1.0,'-21.0/21,-1.0,'-14.0/26,-0.5384615384615384,'-10.0/32,-0.3125,-0.8509615384615383
1,2,1,2,'-22.0/22,-1.0,'-3.0/17,-0.17647058823529413,'-18.0/32,-0.5625,'-29.0/29,-1.0,-2.386029411764706
1,2,1,3,'-19.0/19,-1.0,'12.0/32,0.375,'0.0/22,0.0,'-9.0/27,-0.3333333333333333,-1.7083333333333333
1,2,1,4,'-19.0/19,-1.0,'30.0/30,1.0,'-9.0/25,-0.36,'14.0/26,0.5384615384615384,-1.8215384615384616
1,2,1,5,'-26.0/26,-1.0,'12.0/28,0.42857142857142855,'-9.0/25,-0.36,'21.0/21,1.0,-0.7885714285714285
1,2,1,6,'-20.0/20,-1.0,'-9.0/23,-0.391304347826087,'6.0/26,0.23076923076923078,'21.0/31,0.6774193548387096,0.29949293343402744
1,2,2,1,'4.0/28,0.14285714285714285,'-27.0/27,-1.0,'-18.0/18,-1.0,'-3.0/27,-0.1111111111111111,0.03174603174603163
1,2,2,2,'-6.0/24,-0.25,'-12.0/30,-0.4,'-19.0/19,-1.0,'-27.0/27,-1.0,-1.85
1,2,2,3,'-3.0/29,-0.10344827586206896,'7.0/23,0.30434782608695654,'-23.0/23,-1.0,'-17.0/25,-0.68,-2.0877961019490257
1,2,2,4,'-3.0/21,-0.14285714285714285,'29.0/29,1.0,'-25.0/25,-1.0,'9.0/25,0.36,-1.782857142857143
1,2,2,5,'-6.0/20,-0.3,'5.0/33,0.15151515151515152,'-22.0/22,-1.0,'25.0/25,1.0,-0.45151515151515154
1,2,2,6,'-8.0/28,-0.2857142857142857,'-14.0/24,-0.5833333333333334,'-19.0/19,-1.0,'15.0/29,0.5172413793103449,-0.18513957307060736
1,2,3,1,'8.0/28,0.2857142857142857,'-26.0/26,-1.0,'-4.0/26,-0.15384615384615385,'-2.0/20,-0.1,1.0318681318681318
1,2,3,2,'11.0/27,0.4074074074074074,'-12.0/22,-0.5454545454545454,'-6.0/28,-0.21428571428571427,'-23.0/23,-1.0,-0.26142376142376145
1,2,3,3,'22.0/34,0.6470588235294118,'7.0/21,0.3333333333333333,'-6.0/20,-0.3,'-7.0/25,-0.28,-0.26627450980392153
1,2,3,4,'7.0/25,0.28,'29.0/29,1.0,'-8.0/20,-0.4,'14.0/26,0.5384615384615384,-0.5815384615384616
1,2,3,5,'4.0/26,0.15384615384615385,'6.0/34,0.17647058823529413,'-10.0/22,-0.45454545454545453,'18.0/18,1.0,0.5228301110654052
1,2,3,6,'10.0/26,0.38461538461538464,'-2.0/18,-0.1111111111111111,'-9.0/27,-0.3333333333333333,'11.0/29,0.3793103448275862,0.5417035072207486
1,2,4,1,'24.0/24,1.0,'-29.0/29,-1.0,'-1.0/19,-0.05263157894736842,'-12.0/28,-0.42857142857142855,1.518796992481203
1,2,4,2,'18.0/18,1.0,'-16.0/28,-0.5714285714285714,'13.0/31,0.41935483870967744,'-23.0/23,-1.0,0.9907834101382489
1,2,4,3,'29.0/29,1.0,'5.0/29,0.1724137931034483,'6.0/24,0.25,'-6.0/18,-0.3333333333333333,0.7442528735632185
1,2,4,4,'24.0/24,1.0,'26.0/26,1.0,'7.0/23,0.30434782608695654,'11.0/27,0.4074074074074074,0.711755233494364
1,2,4,5,'28.0/28,1.0,'10.0/30,0.3333333333333333,'7.0/21,0.3333333333333333,'21.0/21,1.0,1.9999999999999998
1,2,4,6,'22.0/22,1.0,'-11.0/33,-0.3333333333333333,'11.0/25,0.44,'6.0/20,0.3,2.0733333333333333
1,2,5,1,'6.0/24,0.25,'-31.0/31,-1.0,'28.0/28,1.0,'-3.0/17,-0.17647058823529413,2.0735294117647056
1,2,5,2,'13.0/21,0.6190476190476191,'-11.0/31,-0.3548387096774194,'22.0/22,1.0,'-26.0/26,-1.0,0.9738863287250384
1,2,5,3,'0.0/24,0.0,'1.0/23,0.043478260869565216,'29.0/29,1.0,'-12.0/24,-0.5,0.4565217391304348
1,2,5,4,'11.0/41,0.2682926829268293,'14.0/14,1.0,'20.0/20,1.0,'13.0/25,0.52,0.7882926829268293
1,2,5,5,'9.0/27,0.3333333333333333,'8.0/26,0.3076923076923077,'16.0/16,1.0,'31.0/31,1.0,2.0256410256410255
1,2,5,6,'10.0/30,0.3333333333333333,'-10.0/28,-0.35714285714285715,'23.0/23,1.0,'1.0/19,0.05263157894736842,1.7431077694235588
1,2,6,1,'-13.0/23,-0.5652173913043478,'-24.0/24,-1.0,'16.0/28,0.5714285714285714,'-3.0/25,-0.12,0.8862111801242236
1,2,6,2,'-12.0/24,-0.5,'-7.0/21,-0.3333333333333333,'4.0/26,0.15384615384615385,'-29.0/29,-1.0,-1.012820512820513
1,2,6,3,'-13.0/27,-0.48148148148148145,'0.0/20,0.0,'9.0/25,0.36,'-14.0/28,-0.5,-0.6214814814814815
1,2,6,4,'-1.0/11,-0.09090909090909091,'24.0/24,1.0,'6.0/34,0.17647058823529413,'13.0/31,0.41935483870967744,-0.4950836639641194
1,2,6,5,'-4.0/22,-0.18181818181818182,'9.0/21,0.42857142857142855,'4.0/24,0.16666666666666666,'33.0/33,1.0,0.5562770562770563
1,2,6,6,'-3.0/23,-0.13043478260869565,'-10.0/28,-0.35714285714285715,'13.0/25,0.52,'16.0/24,0.6666666666666666,1.4133747412008282
1,3,1,1,'-26.0/26,-1.0,'-30.0/30,-1.0,'15.0/23,0.6521739130434783,'15.0/21,0.7142857142857143,1.3664596273291925
1,3,1,2,'-24.0/24,-1.0,'-5.0/31,-0.16129032258064516,'6.0/22,0.2727272727272727,'-11.0/23,-0.4782608695652174,-1.0442432742572996
1,3,1,3,'-35.0/35,-1.0,'10.0/24,0.4166666666666667,'-1.0/17,-0.058823529411764705,'-24.0/24,-1.0,-2.475490196078431
1,3,1,4,'-22.0/22,-1.0,'25.0/25,1.0,'13.0/23,0.5652173913043478,'-10.0/30,-0.3333333333333333,-1.7681159420289856
1,3,1,5,'-23.0/23,-1.0,'5.0/21,0.23809523809523808,'4.0/32,0.125,'2.0/24,0.08333333333333333,-1.0297619047619047
1,3,1,6,'-23.0/23,-1.0,'0.0/26,0.0,'17.0/27,0.6296296296296297,'24.0/24,1.0,0.6296296296296297
1,3,2,1,'-1.0/25,-0.04,'-19.0/19,-1.0,'-16.0/28,-0.5714285714285714,'6.0/28,0.21428571428571427,0.6028571428571429
1,3,2,2,'-4.0/22,-0.18181818181818182,'-5.0/23,-0.21739130434782608,'-15.0/27,-0.5555555555555556,'-2.0/28,-0.07142857142857142,-0.5914110044544828
1,3,2,3,'-7.0/37,-0.1891891891891892,'12.0/22,0.5454545454545454,'-13.0/23,-0.5652173913043478,'-18.0/18,-1.0,-2.299861125948082
1,3,2,4,'-8.0/20,-0.4,'26.0/26,1.0,'-11.0/27,-0.4074074074074074,'-5.0/27,-0.18518518518518517,-1.9925925925925925
1,3,2,5,'-9.0/27,-0.3333333333333333,'15.0/27,0.5555555555555556,'-11.0/25,-0.44,'9.0/21,0.42857142857142855,-0.9003174603174604
1,3,2,6,'-5.0/29,-0.1724137931034483,'-7.0/23,-0.30434782608695654,'-7.0/23,-0.30434782608695654,'25.0/25,1.0,0.8275862068965517
1,3,3,1,'10.0/16,0.625,'-34.0/34,-1.0,'-26.0/26,-1.0,'12.0/24,0.5,1.125
1,3,3,2,'7.0/23,0.30434782608695654,'-8.0/30,-0.26666666666666666,'-19.0/19,-1.0,'-12.0/28,-0.42857142857142855,-0.8575569358178055
1,3,3,3,'14.0/20,0.7,'1.0/21,0.047619047619047616,'-29.0/29,-1.0,'-30.0/30,-1.0,-1.3476190476190477
1,3,3,4,'7.0/23,0.30434782608695654,'19.0/19,1.0,'-28.0/28,-1.0,'-2.0/30,-0.06666666666666667,-1.76231884057971
1,3,3,5,'15.0/27,0.5555555555555556,'6.0/22,0.2727272727272727,'-19.0/19,-1.0,'10.0/32,0.3125,-0.4046717171717171
1,3,3,6,'9.0/33,0.2727272727272727,'-4.0/24,-0.16666666666666666,'-19.0/19,-1.0,'24.0/24,1.0,0.43939393939393934
1,3,4,1,'30.0/30,1.0,'-23.0/23,-1.0,'-6.0/20,-0.3,'9.0/27,0.3333333333333333,2.033333333333333
1,3,4,2,'24.0/24,1.0,'-5.0/33,-0.15151515151515152,'-9.0/25,-0.36,'-10.0/18,-0.5555555555555556,0.23595959595959595
1,3,4,3,'21.0/21,1.0,'7.0/25,0.28,'-11.0/25,-0.44,'-29.0/29,-1.0,-0.72
1,3,4,4,'29.0/29,1.0,'17.0/17,1.0,'-19.0/35,-0.5428571428571428,'-3.0/19,-0.15789473684210525,-0.700751879699248
1,3,4,5,'22.0/22,1.0,'7.0/17,0.4117647058823529,'-11.0/27,-0.4074074074074074,'8.0/34,0.23529411764705882,0.4161220043572985
1,3,4,6,'30.0/30,1.0,'-3.0/23,-0.13043478260869565,'-4.0/26,-0.15384615384615385,'21.0/21,1.0,1.9765886287625418
1,3,5,1,'5.0/25,0.2,'-29.0/29,-1.0,'11.0/25,0.44,'1.0/21,0.047619047619047616,1.6876190476190476
1,3,5,2,'8.0/28,0.2857142857142857,'-4.0/10,-0.4,'13.0/25,0.52,'-11.0/37,-0.2972972972972973,0.9084169884169885
1,3,5,3,'3.0/19,0.15789473684210525,'6.0/28,0.21428571428571427,'14.0/30,0.4666666666666667,'-23.0/23,-1.0,-0.5897243107769424
1,3,5,4,'0.0/28,0.0,'21.0/21,1.0,'-3.0/29,-0.10344827586206896,'-8.0/22,-0.36363636363636365,-1.4670846394984327
1,3,5,5,'9.0/25,0.36,'2.0/22,0.09090909090909091,'0.0/30,0.0,'7.0/23,0.30434782608695654,0.5734387351778656
1,3,5,6,'9.0/19,0.47368421052631576,'-12.0/28,-0.42857142857142855,'7.0/23,0.30434782608695654,'30.0/30,1.0,2.206603465184701
1,3,6,1,'-11.0/25,-0.44,'-22.0/22,-1.0,'33.0/33,1.0,'12.0/20,0.6,2.16
1,3,6,2,'-13.0/25,-0.52,'-2.0/18,-0.1111111111111111,'29.0/29,1.0,'-16.0/28,-0.5714285714285714,0.01968253968253969
1,3,6,3,'-4.0/24,-0.16666666666666666,'9.0/31,0.2903225806451613,'17.0/17,1.0,'-28.0/28,-1.0,-0.45698924731182794
1,3,6,4,'-11.0/27,-0.4074074074074074,'24.0/24,1.0,'28.0/28,1.0,'-5.0/21,-0.23809523809523808,-0.6455026455026456
1,3,6,5,'-10.0/22,-0.45454545454545453,'14.0/28,0.5,'27.0/27,1.0,'7.0/23,0.30434782608695654,0.34980237154150196
1,3,6,6,'-19.0/25,-0.76,'-9.0/25,-0.36,'22.0/22,1.0,'28.0/28,1.0,1.6
1,4,1,1,'-21.0/21,-1.0,'-28.0/28,-1.0,'20.0/20,1.0,'31.0/31,1.0,2.0
1,4,1,2,'-20.0/20,-1.0,'-13.0/27,-0.48148148148148145,'34.0/34,1.0,'11.0/19,0.5789473684210527,1.060428849902534
1,4,1,3,'-31.0/31,-1.0,'5.0/19,0.2631578947368421,'21.0/21,1.0,'3.0/29,0.10344827586206896,-0.15970961887477314
1,4,1,4,'-24.0/24,-1.0,'21.0/21,1.0,'24.0/24,1.0,'-31.0/31,-1.0,-2.0
1,4,1,5,'-22.0/22,-1.0,'8.0/24,0.3333333333333333,'26.0/26,1.0,'-8.0/28,-0.2857142857142857,-0.6190476190476191
1,4,1,6,'-24.0/24,-1.0,'-8.0/30,-0.26666666666666666,'29.0/29,1.0,'13.0/17,0.7647058823529411,1.0313725490196077
1,4,2,1,'-10.0/16,-0.625,'-25.0/25,-1.0,'7.0/35,0.2,'24.0/24,1.0,1.575
1,4,2,2,'-9.0/27,-0.3333333333333333,'-8.0/26,-0.3076923076923077,'16.0/22,0.7272727272727273,'-3.0/25,-0.12,0.5816317016317016
1,4,2,3,'-7.0/33,-0.21212121212121213,'14.0/24,0.5833333333333334,'5.0/17,0.29411764705882354,'-6.0/26,-0.23076923076923078,-0.7321061291649528
1,4,2,4,'-5.0/23,-0.21739130434782608,'27.0/27,1.0,'13.0/25,0.52,'-25.0/25,-1.0,-1.6973913043478261
1,4,2,5,'-8.0/18,-0.4444444444444444,'13.0/25,0.52,'5.0/29,0.1724137931034483,'-12.0/28,-0.42857142857142855,-1.2206020799124246
1,4,2,6,'-7.0/29,-0.2413793103448276,'-20.0/24,-0.8333333333333334,'10.0/28,0.35714285714285715,'7.0/19,0.3684210526315789,1.3175179327629418
1,4,3,1,'20.0/26,0.7692307692307693,'-21.0/21,-1.0,'-6.0/30,-0.2,'23.0/23,1.0,2.569230769230769
1,4,3,2,'11.0/31,0.3548387096774194,'-17.0/21,-0.8095238095238095,'3.0/21,0.14285714285714285,'-1.0/27,-0.037037037037037035,1.2701826250213348
1,4,3,3,'12.0/28,0.42857142857142855,'15.0/29,0.5172413793103449,'-8.0/22,-0.36363636363636365,'-9.0/21,-0.42857142857142855,-0.8808777429467085
1,4,3,4,'4.0/24,0.16666666666666666,'26.0/26,1.0,'-10.0/26,-0.38461538461538464,'-24.0/24,-1.0,-2.217948717948718
1,4,3,5,'6.0/24,0.25,'7.0/27,0.25925925925925924,'-7.0/25,-0.28,'-8.0/24,-0.3333333333333333,-0.6225925925925926
1,4,3,6,'10.0/28,0.35714285714285715,'-4.0/20,-0.2,'-10.0/20,-0.5,'4.0/32,0.125,0.18214285714285716
1,4,4,1,'28.0/28,1.0,'-23.0/23,-1.0,'-27.0/27,-1.0,'22.0/22,1.0,2.0
1,4,4,2,'19.0/19,1.0,'-14.0/26,-0.5384615384615384,'-28.0/28,-1.0,'5.0/27,0.18518518518518517,0.7236467236467237
1,4,4,3,'21.0/21,1.0,'9.0/25,0.36,'-29.0/29,-1.0,'-1.0/25,-0.04,-0.39999999999999997
1,4,4,4,'23.0/23,1.0,'25.0/25,1.0,'-25.0/25,-1.0,'-27.0/27,-1.0,-2.0
1,4,4,5,'24.0/24,1.0,'15.0/27,0.5555555555555556,'-19.0/19,-1.0,'-12.0/30,-0.4,-0.9555555555555556
1,4,4,6,'26.0/26,1.0,'-3.0/31,-0.0967741935483871,'-24.0/24,-1.0,'11.0/19,0.5789473684210527,0.6757215619694398
1,4,5,1,'7.0/23,0.30434782608695654,'-19.0/19,-1.0,'-9.0/31,-0.2903225806451613,'27.0/27,1.0,2.014025245441795
1,4,5,2,'5.0/21,0.23809523809523808,'-10.0/18,-0.5555555555555556,'-9.0/25,-0.36,'14.0/36,0.3888888888888889,0.8225396825396826
1,4,5,3,'7.0/21,0.3333333333333333,'14.0/30,0.4666666666666667,'-9.0/27,-0.3333333333333333,'-6.0/22,-0.2727272727272727,-0.7393939393939394
1,4,5,4,'6.0/20,0.3,'20.0/20,1.0,'-12.0/26,-0.46153846153846156,'-34.0/34,-1.0,-2.161538461538462
1,4,5,5,'4.0/28,0.14285714285714285,'12.0/20,0.6,'-5.0/19,-0.2631578947368421,'-5.0/33,-0.15151515151515152,-0.8718159033948507
1,4,5,6,'8.0/26,0.3076923076923077,'-5.0/29,-0.1724137931034483,'-5.0/23,-0.21739130434782608,'4.0/22,0.18181818181818182,0.4445329782661117
1,4,6,1,'-20.0/32,-0.625,'-25.0/25,-1.0,'8.0/14,0.5714285714285714,'29.0/29,1.0,1.9464285714285714
1,4,6,2,'-6.0/20,-0.3,'-9.0/23,-0.391304347826087,'16.0/32,0.5,'5.0/25,0.2,0.791304347826087
1,4,6,3,'-9.0/27,-0.3333333333333333,'11.0/25,0.44,'7.0/19,0.3684210526315789,'-9.0/29,-0.3103448275862069,-0.7152571082879613
1,4,6,4,'-2.0/24,-0.08333333333333333,'24.0/24,1.0,'4.0/28,0.14285714285714285,'-24.0/24,-1.0,-1.9404761904761905
1,4,6,5,'-2.0/20,-0.1,'5.0/29,0.1724137931034483,'9.0/27,0.3333333333333333,'-8.0/24,-0.3333333333333333,-0.27241379310344827
1,4,6,6,'-3.0/25,-0.12,'-13.0/23,-0.5652173913043478,'13.0/23,0.5652173913043478,'9.0/29,0.3103448275862069,1.3207796101949025
1,5,1,1,'-24.0/24,-1.0,'-27.0/27,-1.0,'12.0/26,0.46153846153846156,'13.0/23,0.5652173913043478,1.0267558528428093
1,5,1,2,'-22.0/22,-1.0,'-12.0/24,-0.5,'10.0/22,0.45454545454545453,'32.0/32,1.0,0.9545454545454546
1,5,1,3,'-27.0/27,-1.0,'2.0/20,0.1,'6.0/24,0.25,'9.0/29,0.3103448275862069,-0.5396551724137931
1,5,1,4,'-23.0/23,-1.0,'20.0/20,1.0,'6.0/28,0.21428571428571427,'-5.0/29,-0.1724137931034483,-1.958128078817734
1,5,1,5,'-23.0/23,-1.0,'5.0/25,0.2,'12.0/24,0.5,'-28.0/28,-1.0,-1.7
1,5,1,6,'-28.0/28,-1.0,'-5.0/25,-0.2,'6.0/24,0.25,'-13.0/23,-0.5652173913043478,-1.1152173913043477
1,5,2,1,'3.0/21,0.14285714285714285,'-27.0/27,-1.0,'27.0/27,1.0,'-5.0/25,-0.2,1.9428571428571428
1,5,2,2,'-3.0/23,-0.13043478260869565,'-4.0/24,-0.16666666666666666,'25.0/25,1.0,'28.0/28,1.0,2.0362318840579707
1,5,2,3,'-11.0/35,-0.3142857142857143,'5.0/21,0.23809523809523808,'20.0/20,1.0,'10.0/24,0.4166666666666667,0.8642857142857143
1,5,2,4,'-10.0/24,-0.4166666666666667,'26.0/26,1.0,'26.0/26,1.0,'0.0/24,0.0,-0.41666666666666674
1,5,2,5,'0.0/20,0.0,'10.0/24,0.4166666666666667,'32.0/32,1.0,'-24.0/24,-1.0,-0.4166666666666667
1,5,2,6,'-18.0/24,-0.75,'-9.0/27,-0.3333333333333333,'27.0/27,1.0,'-8.0/22,-0.36363636363636365,0.21969696969696967
1,5,3,1,'9.0/29,0.3103448275862069,'-27.0/27,-1.0,'13.0/21,0.6190476190476191,'7.0/23,0.30434782608695654,2.2337402727207825
1,5,3,2,'10.0/28,0.35714285714285715,'-5.0/17,-0.29411764705882354,'4.0/24,0.16666666666666666,'31.0/31,1.0,1.8179271708683473
1,5,3,3,'3.0/29,0.10344827586206896,'10.0/24,0.4166666666666667,'10.0/20,0.5,'9.0/27,0.3333333333333333,0.5201149425287355
1,5,3,4,'11.0/21,0.5238095238095238,'25.0/25,1.0,'10.0/32,0.3125,'-10.0/22,-0.45454545454545453,-0.6182359307359306
1,5,3,5,'10.0/24,0.4166666666666667,'15.0/25,0.6,'5.0/25,0.2,'-26.0/26,-1.0,-0.9833333333333333
1,5,3,6,'13.0/23,0.5652173913043478,'-8.0/28,-0.2857142857142857,'8.0/24,0.3333333333333333,'-7.0/25,-0.28,0.9042650103519668
1,5,4,1,'19.0/19,1.0,'-27.0/27,-1.0,'-8.0/30,-0.26666666666666666,'2.0/24,0.08333333333333333,1.8166666666666669
1,5,4,2,'29.0/29,1.0,'-1.0/19,-0.05263157894736842,'-4.0/22,-0.18181818181818182,'30.0/30,1.0,1.8708133971291865
1,5,4,3,'31.0/31,1.0,'9.0/17,0.5294117647058824,'-18.0/28,-0.6428571428571429,'6.0/24,0.25,0.07773109243697474
1,5,4,4,'15.0/15,1.0,'27.0/27,1.0,'-6.0/28,-0.21428571428571427,'-4.0/30,-0.13333333333333333,-0.3476190476190476
1,5,4,5,'26.0/26,1.0,'8.0/24,0.3333333333333333,'-13.0/27,-0.48148148148148145,'-23.0/23,-1.0,-0.8148148148148147
1,5,4,6,'25.0/25,1.0,'-12.0/26,-0.46153846153846156,'-9.0/27,-0.3333333333333333,'-8.0/22,-0.36363636363636365,0.7645687645687647
1,5,5,1,'6.0/24,0.25,'-23.0/23,-1.0,'-29.0/29,-1.0,'4.0/24,0.16666666666666666,0.41666666666666663
1,5,5,2,'4.0/26,0.15384615384615385,'-3.0/23,-0.13043478260869565,'-29.0/29,-1.0,'22.0/22,1.0,0.28428093645484953
1,5,5,3,'8.0/16,0.5,'0.0/34,0.0,'-26.0/26,-1.0,'6.0/24,0.25,-0.25
1,5,5,4,'13.0/23,0.5652173913043478,'26.0/26,1.0,'-26.0/26,-1.0,'-7.0/25,-0.28,-1.7147826086956521
1,5,5,5,'5.0/33,0.15151515151515152,'6.0/22,0.2727272727272727,'-25.0/25,-1.0,'-20.0/20,-1.0,-2.121212121212121
1,5,5,6,'9.0/23,0.391304347826087,'-2.0/30,-0.06666666666666667,'-24.0/24,-1.0,'-3.0/23,-0.13043478260869565,-0.6724637681159421
1,5,6,1,'-6.0/18,-0.3333333333333333,'-24.0/24,-1.0,'-14.0/30,-0.4666666666666667,'10.0/28,0.35714285714285715,0.5571428571428572
1,5,6,2,'-7.0/21,-0.3333333333333333,'-17.0/27,-0.6296296296296297,'-17.0/27,-0.6296296296296297,'25.0/25,1.0,0.6666666666666666
1,5,6,3,'-14.0/24,-0.5833333333333334,'6.0/24,0.25,'-6.0/26,-0.23076923076923078,'4.0/26,0.15384615384615385,-0.9102564102564102
1,5,6,4,'-19.0/31,-0.6129032258064516,'28.0/28,1.0,'-12.0/22,-0.5454545454545454,'-9.0/19,-0.47368421052631576,-2.632041981787313
1,5,6,5,'-8.0/18,-0.4444444444444444,'1.0/33,0.030303030303030304,'-9.0/23,-0.391304347826087,'-26.0/26,-1.0,-1.8660518225735616
1,5,6,6,'-4.0/30,-0.13333333333333333,'-4.0/18,-0.2222222222222222,'-10.0/36,-0.2777777777777778,'-4.0/16,-0.25,-0.4388888888888889
1,6,1,1,'-25.0/25,-1.0,'-22.0/22,-1.0,'-12.0/26,-0.46153846153846156,'-3.0/27,-0.1111111111111111,-0.5726495726495728
1,6,1,2,'-27.0/27,-1.0,'-10.0/22,-0.45454545454545453,'-10.0/26,-0.38461538461538464,'7.0/25,0.28,-0.65006993006993
1,6,1,3,'-32.0/32,-1.0,'3.0/23,0.13043478260869565,'-10.0/26,-0.38461538461538464,'19.0/19,1.0,-0.5150501672240803
1,6,1,4,'-28.0/28,-1.0,'21.0/21,1.0,'-19.0/29,-0.6551724137931034,'16.0/22,0.7272727272727273,-1.9278996865203761
1,6,1,5,'-24.0/24,-1.0,'8.0/22,0.36363636363636365,'-14.0/26,-0.5384615384615384,'-6.0/28,-0.21428571428571427,-2.116383616383616
